2022.0,1.0,1.0,0.0,0.0,0.0,738522.0,0.077061696,0.19753285,-0.10891868,-0.0095567878,-0.0032705504,0.032969428,0.012982357
2022.0,1.0,1.0,1.0,0.0,0.0,738522.04,0.031420488,0.1591569,0.10376347,-0.015072946,0.011527775,-0.042416204,0.0077042639
2022.0,1.0,1.0,2.0,0.0,0.0,738522.08,-0.054891356,0.37409484,-0.050540116,-0.024561026,0.0016772107,-0.04260592,0.024185881
2022.0,1.0,1.0,3.0,0.0,0.0,738522.12,-0.032231783,0.26467443,-0.1292233,-0.010005363,0.0057438853,-0.0077799328,0.013993054
2022.0,1.0,1.0,4.0,0.0,0.0,738522.17,-0.10913598,0.073452444,0.016354737,-0.01442306,0.019583232,0.018066616,-0.00096044169
2022.0,1.0,1.0,5.0,0.0,0.0,738522.21,-0.22334945,0.24627856,0.10582675,-0.039107756,0.034107625,-0.032069339,-0.0019794917
2022.0,1.0,1.0,6.0,0.0,0.0,738522.25,-0.2239669,0.37694054,-0.010319535,-0.041598659,0.018684528,-0.043163005,0.016264507
2022.0,1.0,1.0,7.0,0.0,0.0,738522.29,-0.13198895,0.15954453,-0.024928644,-0.02429041,0.016374858,-0.0051757928,0.0059464269
2022.0,1.0,1.0,8.0,0.0,0.0,738522.33,-0.15759508,0.13045748,0.071821421,-0.017348896,0.018523173,0.014677882,-0.0009832608
2022.0,1.0,1.0,9.0,0.0,0.0,738522.38,-0.19073121,0.26948358,0.041956789,-0.010447509,0.01307894,0.0099355235,0.0072843292
2022.0,1.0,1.0,10.0,0.0,0.0,738522.42,-0.034407528,0.088805653,-0.019645248,-0.0006765641,0.009837118,0.024249859,0.001583031
2022.0,1.0,1.0,11.0,0.0,0.0,738522.46,-0.041169956,0.19020688,0.021263373,-0.0052850778,0.015656575,0.033856001,0.0040080577
2022.0,1.0,1.0,12.0,0.0,0.0,738522.5,0.0026610782,0.26772651,-0.024548938,-0.00062779256,0.020499139,0.025997463,0.012457341
2022.0,1.0,1.0,13.0,0.0,0.0,738522.54,0.00066137486,0.27011204,-0.11477329,0.0056924147,-0.001571988,0.037379969,0.0091434532
2022.0,1.0,1.0,14.0,0.0,0.0,738522.58,-0.017160585,0.3659279,-0.08597191,0.0024493941,-0.01387896,0.018307868,0.010255006
2022.0,1.0,1.0,15.0,0.0,0.0,738522.62,-0.052939642,0.38857289,-0.093490936,-0.010243479,-0.01519472,0.011012215,0.016559121
2022.0,1.0,1.0,16.0,0.0,0.0,738522.67,-0.080840567,0.25919796,-0.060261807,-0.021075418,-0.0035077321,0.0052670448,0.011485658
2022.0,1.0,1.0,17.0,0.0,0.0,738522.71,-0.063785712,0.16604497,-0.019208039,-0.020133029,0.019238188,0.0072317711,0.0052888356
2022.0,1.0,1.0,18.0,0.0,0.0,738522.75,0.028702984,0.10126745,-0.0051980969,-0.010346278,0.037823356,0.0078292842,0.0011380888
2022.0,1.0,1.0,19.0,0.0,0.0,738522.79,0.080471897,0.039813238,0.0079615993,-0.0025932618,0.023385175,0.0071958314,0.001423259
2022.0,1.0,1.0,20.0,0.0,0.0,738522.83,0.099457634,0.021192821,0.0092993073,0.0013012175,0.010985631,0.0041471906,0.0037358347
2022.0,1.0,1.0,21.0,0.0,0.0,738522.88,0.12197968,0.013573745,0.0036780996,0.00053511279,0.0036246994,0.011040046,0.0026698086
2022.0,1.0,1.0,22.0,0.0,0.0,738522.92,0.15360516,-0.0056110442,-0.0018678431,0.0014139177,0.00041032666,0.010421569,0.0072990718
2022.0,1.0,1.0,23.0,0.0,0.0,738522.96,0.1459337,-0.052700147,0.0059117922,-0.00019478793,0.00047941322,0.030917047,0.0040620863
